"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"4f3c1c95c7d26c4ad3002216","Burial","Kindred","Ashtray Wasp","705","","","","spotify:track:6xEEx7zSBI606gFMIvYwxQ",""
"4f205865c7d26c70d70020ac","Nurse with Wound","Brain NOT In The Wire (Disc X)","The Purple Ache","635","","","","",""
"4e07761399968e5ff70002d7","Instra:mental","Voyeur / Like A Bird","Voyeur","315","","","","spotify:track:25Y7HY5yFuYFPbAzoqgxHN",""
"4eb0360699968e08cb0000ed","Evol Intent, Ewun & Vicious Circle","Odd Number (Bare Remix) / Good To Go","Odd Number (Bare Remix) - Evol Intent, Ewun & Vicious Circle","239","","","","",""
"4ecf4f8b99968e3cb200571f","Kill The Noise","Kill Kill Kill","Real Life?","215","","","","spotify:track:1bpiVDi5y1cbMy0UkccQL1",""
"4e42e81499968e481c000044","EmalKay, Lena Cullen","http://dubstep-remixes.com","The World Ft. Lena Cullen (Trolley Snatcha Remix)","255","","","","",""
"4e05057199968e056b0007ec","Wick-it the Instigator","Grindhouse Basterds","Look At Mexico Now - Busta Rhymes vs. The Coasters (Wick-it Remix)","234","","","","",""
"4e0f87b399968e51e9001274","Dumbsteppaz","[ELECTROKILL.INFO]","It's Over 9000","266","","","","spotify:track:3RxqUEfbacNnNYTBuLgkta",""
"4eab34f299968e0615001ad0","Skrillex & Kaskade Feat. Krewella and Hypercrush","","Lick It (3LAU Monstamash Disco Edit)","216","","","","",""
"4ebac68899968e167200019a","Proper Villains","www.soundcloud.com/proper-villains","Chop Spaceman [Proper Villains Mashup]","383","","","","",""
"4ed6639799968e3cba007aee","Katy Perry","Earmilk.com - The Club","The One That Got Away (R3hab Dub)","349","","","","",""
"4f440df8c7d26c4acb003e67","Refused","Live Umea","Voodoo People (Live)","175","","","","",""
"4f1ee7c0c7d26c70d7001b98","Lucky Date & Midnight Conspiracy","Veyron Remix EP","Veyron ((Bassex Remix))","294","","","","spotify:track:4X3HZWFjrIxoZZSjh1mGEe",""
"4e79085199968e31d9003e39","Kill Paris","","Falling Off Your Love","236","","","","spotify:track:0zaZYublczVcaytuZ4jK6N",""
"4e210e8499968e026c001558","Ephixa, Swifty, Starwarspunk","Give You Back Life (Swifty Song/Album)","Give You Back Life (Swifty Song)","231","","","","",""
"4f1ee89ac7d26c70d4001bbd","Foshadow","The Kraken","The Kraken (Original Mix)","216","","","","spotify:track:5F7S5XRV6wp9C3PUFNGBSz",""
"4f000736c7d26c454e000d91","(Dyskobumbz Remix)","","Hello","235","","","","",""
"4e6e842a99968e16e1000815","Devin Martin","this is FANATICAL","Killbot - Original Mix","266","","","","",""
"4eea8d7599968e2c76008abe","Varien","Free Release","Throne of Ravens","281","","","","spotify:track:1UzOftqwStVqNw6nzv9Dam",""
"4f0e190dc7d26c2953002029","Stanton Warriors feat. Ruby Goe","Shoot Me Down","Shoot Me Down (Sigma Remix)","294","","","","spotify:track:6wOXijaW0ye7jaqQNEueFK",""
"4edaad6599968e3cb900976c","Kleerup ft. Lykke Li","","Until We Bleed (Bassjakt Remix)","247","","","","",""
"4e879f8099968e58750014fb","Krewella","One Minute 12","One Minute","257","","","","spotify:track:2K54tYOF2c6CBO3ZNhKcmS",""
"4e81dfbb99968e2e24003895","Addergebroed","Zodiac EP","Lost In Space","312","","","","",""
"4eea938e99968e2c7b008af6","RUN DMT","Thissongissick.com","Bass Drum","247","","","","spotify:track:2eHTnTU6FtMeqYT8NxUtIF",""
"4e44484a99968e4817001703","BassHunter","uDubstep.com","All I Ever Wanted (KleptoMaDdox Remix)","358","","","","",""
"4dfc591099968e673500081c","Kerli","uDubstep.com","Army of Love (Centron Remix)","288","","","","",""
"4f465fa7c7d26c4b040047dd","Foreign Beggars, Intiman","","Hit That feat. Foreign Beggars (Calvertron Remix)","306","","","","",""
"4f263138c7d26c70c2003425","Drip Drop","","Full of Bass","275","","","","",""
"4f46c262c7d26c4ae2004938","Victor Niglio","","Disco Bitch (Original Mix)","353","","","","spotify:track:3bgjGeHRKAxTuY6VYy4peK",""
"4f34bebfc7d26c4af6000a3a","Auxidental/Devin Martin","","TOTALLY SEEKRIT TUNELOL","281","","","","",""
"4f1ee793c7d26c70b0001bc4","EDX feat. Sarah McLeod","Falling Out of Love","Falling Out Of Love (Tommy Trash Remix) (Tommy Trash Remix)","330","","","","spotify:track:76SC2iNGeN224ZU9lTMOiY",""
"4f4b9a02c7d26c4b04005be0","Dub Step Collection","Dub Motherf***ing Step","Yello - Oh Yeah (Archetek Remix)","322","","","","",""
"4f31e3cec7d26c4ae9000080","Empor","","Community And You","342","","","","spotify:track:77KOBvdQvld9ly2k3H92eF",""
"4f4cfabbc7d26c4ae6006109","Chemical Brothers, Miles Dyson, Elite Force","RVMPD2","Swoon Anthem (RVMPD)","420","","","","",""
"4f4d4e6cc7d26c4b040062cf","Virtual Riot","","Another Way","228","","","","spotify:track:6dZhJQ9rgrBhHPSrY5IVxY",""
"4e8271e999968e6e890000c8","Terrabad","","Strong Arm","264","","","","",""
"4f4d032bc7d26c4b03006106","Mord Fustang, Thomas Bangalter","RVMPD2","Lick The Scratch (RVMPD)","342","","","","",""
"4f44585bc7d26c4af4003fac","SubVibe & Fuzion","","Silent Assault","350","","","","",""
"4f4d7274c7d26c4acf006323","Proper Villains","","Hell Yeah","254","","","","",""
"4f465d6fc7d26c4ad300479d","Dooze Jackers","","Katenya","323","","","","",""
"4ed7d98299968e3cc700856d","Torus","","Candy Mountain","213","","","","",""
"4ea9abf699968e061e000f3d","Centron","","One Dollar Smile","313","","","","spotify:track:3cvYp8VajtG7iKwXJdV50y",""
"5121cb7a9f81f31ed7fa0be0","At The Drive-In","Relationship Of Command","One Armed Scissor","260","US5260507003","Twenty-First Chapter Records","False","spotify:track:2AIbNaLq0rHu0R27NGiWmw","634457415096"
"512052d79f81f31ed7d6f718","Mindless Self Indulgence","Shut Me Up (The Remixes + 3)","Shut Me Up (1200 XL Mix by VNV Nation)","338","US57M0644202","Metropolis Records","False","spotify:track:3D2BAWNPZZxbYbl2pMa8Ve","782388044264"
"512056cb9f81f31ed7d78b5d","Psyclon Nine","INRI","INRI","370","US57M0536901","Metropolis Records","False","spotify:track:0UK69TC6UQahUb3R6BGRjP","782388036962"
"512066ff9f81f31ed7d9a8d1","Astrix (Alien Project remix)","Alien Project - Activation Portal","Tweaky (Alien Project Remix)","456","USA2P0728584","H2O Records","False","spotify:track:505H4RKrBzEqAG6ompoQXI","881034064844"
"512056fa9f81f31ed7d7918e","Sonorous","Euphonic 10 Years","Protonic (Ronski Speed Remix)","547","DEL670300005","Euphonic","False","spotify:track:5l1CCPiQBIohA9XjbbHPHt","4030765007521"
"51205ccd9f81f31ed7d85156","Tim Healey feat. Top Cat & Pippa Trix","Tempting To Touch","Tempting To Touch (Darth & Vader Remix)","343","GBD6G1100033","Surfer Rosa Records","False","spotify:track:2OJsWnaV42At7aeE91KW8q","5060265200015"
"4f078f11c7d26c294a000c33","Torolla","Potatoes And Popsicle","Potatoes And Popsicle (Original Mix)","341","","","","",""
"512056eb9f81f31ed7d78fca","Andain","Black Hole Recordings presents Anthems & Hymns","Summer Calling (Josh Gabriel Mix)","523","NLE710720743","Black Hole Recordings","False","spotify:track:0vlDmbII5Ycw4K096MmRrf","8715197102308"
"4e726d8799968e31e80000e5","Feed Me vs. Rubberduck & Fat Mechanic ","","Cott's Army of Love (Travis Trax Mashup)","358","","","","",""
"512053b69f81f31ed7d71af1","Ladytron","Best of Remixes","Destroy Everything You Touch (Sasha Involv2er Remix)","503","CAN111100001","Nettwerk Records","False","spotify:track:70cb9rq1qbgoHkEFYxqDJp","067003598651"
"4f499499c7d26c4ad300544f","Tristam","","Undercat feat. Zealot","247","","","","spotify:track:3uYOtfzyQr7zXBxNeXovMl",""
"4f57e82bc7d26c4ae9008f63","Plaid","Blech II: Blechsd?ttir","Abla Eedio (Unreleased Exclusive Mix)","226","","","","",""
"4f58050fc7d26c4ae200907a","Gotye","uDubstep.com","Somebody That I Used To Know (KDrew Remix)","300","","","","",""
"4f58d855c7d26c4d1600004a","Excision","","Subsonic (Omega Remix)","289","","","","",""
"4f5a57e0c7d26c4d210005f4","Noisestorm","Monstercat 005 - Evolution","Renegade","370","","","","spotify:track:08bSrQbjQfL9DZbGfdokwE",""
"4e4578ad99968e480a002b60","Nosaj Thing","","Coat of Arms (Boreta remix)","269","","","","",""
"4ddbc4da845daf626d000017","Tomcraft","Room 414 (Can't Get Away)","Room 414 (Can't Get Away) - Eniac Remix","350","","","","spotify:track:2weBmAaz9GmvSF9mw712uO",""
"4f5f74cbc7d26c4d22001989","Porter Robinson","OWSLA Presents Free Treats Vol. 2","Vandalism (12th Planet Remix)","169","","","","",""
"4e095dcb99968e58ef000243","Rage Against the Machine","Evil Empire REBOOT","Bulls On Parade (Team Awesome Remix)","294","","","","",""
"4f58105dc7d26c4afd0090c5","Kings Of The City","Monstercat 005 - Evolution","Make Me Worse (Muzzy Remix)","293","","","","spotify:track:42havkxamuhvczHbDflbc2",""
"4ee62d4f99968e3cc700e301","Sigur R?s","","Saeglopur (ENiGMA Remix)","337","","","","",""
"4f58d7e9c7d26c4d2d000041","xKore + DarkElixir","","Middle Earth","240","","","","",""
"4f5e513fc7d26c4d390014ec","23","Monstercat 005 - Evolution","Fresh","335","","","","spotify:track:4NTDvnPuCYWOMuG6Pi5oAw",""
"4f5eaef4c7d26c4d350016ba","Zoinks! It's Burnout!","","What Is A Mitch-Mash? (SIMPULL BOOTLEG)","285","","","","",""
"4ddbc356845daf626d00000c","Hoodie","Computer Technology","Computer Technology - Wobbes Remix","238","","","","",""
"4f3ab8fdc7d26c4ad5001d75","Barron","","Detroit City by Barron","214","","","","",""
"4f68d6a0c7d26c4d0d003e04","Basement Jaxx, Joss Stone, Elite Force","RVMPD2","Fly Life (RVMPD)","327","","","","",""
"5120f92e9f81f31ed7e94563","Skylar Grey","Invisible","Invisible (Kaskade Remix)","422","USUM71113550","Interscope Records","False","spotify:track:7Kfl9mounPZgtGUJvYAhhY","00602527830254"
"4ddbfdaf845daf626d0000fe","Alvin Risk","www.alvinrisk.com","Cameras (Alvin Risk Remix)","247","","","","",""
"4f513f16c7d26c4af00073b0","Stephen Walking","","Birthday Cake","240","","","","spotify:track:6Y5Xm87CDKVOZTQuQuQaNo",""
"4f3b3ceec7d26c4acb001ffe","Evol Intent","Middle Of The Night/Under Remixes","Under Feat. Jackie B (Bro Safari Remix)","343","","","","spotify:track:3UAUN5e7ihJ7ef2Qg0cKH0",""
"4df847849021683b59000069","Mt Eden","The Dubstep Kollection","Sierre Leone (Getter Remix)","315","","","","",""
"4e678d0099968e0d28021dd0","Jan Waterman","The Right Track","The Right Track - Exphere Remix","315","","","","spotify:track:5HkbDk6W8r4QlZSk9YyXz9",""
"4f6a0517c7d26c4d0d004347","Forence and the Machine","uDubstep.com","Cosmic Love (Seven Lions Remix)","281","","","","",""
"4f6ad606c7d26c4d31004768","Liquid Stranger & Excision","","Get To The Point (Cyberoptics Remix)","346","","","","spotify:track:0BKeOkQVcp8gYjoVtMo56c",""
"4f6c9116c7d26c4d1c004d85","High Powered Boys","","The Machine (Filiber Remix)","256","","","","",""
"4f6df603c7d26c4d290052d2","mau5hax","Miami","Fractals (Original Mix)","428","","","","",""
"4f6c95bec7d26c4d07004e05","Skope","","How I Feel","300","","","","",""
"4f6e274bc7d26c4d070053af","Unknown","","Untitled","274","","","","",""
"4f7098a2c7d26c4d01005c17","Kap Slap","","Breakin' The Doors","223","","","","",""
"4f6124bdc7d26c4d0700217f","NERVO ft. Steve Aoki & Afrojack","","We're All No One (The Noisy Freaks Remix)","261","","","","",""
"4e71193f99968e0642000014","Dodge and Fuski","","Sleep (I need you)","276","","","","spotify:track:7xqF570K0Lqla44lCXCoz3",""
"4ede7d5299968e3cc800b09e","Midnight Conspiracy & CENOB1TE","","The Eye","246","","","","",""
"4f6df62bc7d26c4d1e0052a1","mau5hax","Miami","Titty Sprinkles (Original Mix)","272","","","","",""
"4f2ac5a1c7d26c70c50040ef","Quartus Saul Feat. A Girl And A Gun","","Los Angeles (Tim Ismag Remix)","237","","","","",""
"4f5a66efc7d26c4d0a00063e","METRIC","Remix Competition, if you like it... VOTE http://lnk.ms/D9c0f","Help I'm Alive (KRUSHA Remix)","371","","","","",""
"4f73a1b7c7d26c4d10006c33","Zedd","","Shotgun (Original Mix)","268","","","","",""
"4f3c1caac7d26c4acf002245","Burial","Kindred","Loner","448","","","","spotify:track:2ikpOSP6OcfV5FV9qEsBaA",""
"4f6de364c7d26c4d290052ad","Unknown","","HorrorFox | Bass Power | (Heavy Dubstep/Grime) | Horror Fox Original","245","","","","",""
"4f75c138c7d26c4d29007590","Darth & Vader","","Barbraloss (Mashup)","354","","","","",""
"4f70d3ebc7d26c4d39005eaa","Drop Goblin","","Shake Yer Body","246","","","","",""
"4de987ec845daf47fe000176","Underworld","Earmilk.com","Born Slippy (Refracture Remix)","362","","","","",""
"4e110b6b99968e51e6001f31","Freakhouze","ThisSongSlaps.com","Get Up (Calvertron Remix)","248","","","","spotify:track:2PVgM4yCqF9yC1jyirZskx",""
"4f418605c7d26c4af7003581","Je deviens dj en 3 jours","Da Chip Volume 2","Burnin'","169","","","","",""
"4dfef2ca99968e01ed0009ce","Mars, Davip","The Desert Rain / Colonized","The Desert Rain - Original Mix","360","","","","",""
"4e81dfcb99968e2e3b003904","Addergebroed","Zodiac EP","Mechalone (feat. DVN)","207","","","","",""
"4f1ee880c7d26c70d1001ba7","Dirt Monkey","Rumble Bee/Koto Dub","Rumble Bee (Original Mix)","336","","","","spotify:track:4lI0SokRHMI4SaQRcPo1nY",""
"4e387c6799968e568e00745c","Stepsonics","Stanley Hotel","Stanley Hotel - Original Mix","312","","","","",""
"4f62774cc7d26c4d390026ec","PNAU","","Unite Us (Xilent Remix)","295","","","","",""
"4f7266c0c7d26c4d0a00670a","Distantt/Sue Cho","","With Me (Original Mix)","373","","","","",""
"51212f3a9f81f31ed7ee60a7","Numbernin6","Garbage / Hunt You Down","Garbage","302","USB8E1000007","Subhuman","False","spotify:track:5IGLr9taIYEccjlJrrbhhn","816769015021"
"4f6a0dd5c7d26c4d1600434a","Hot Date! & Chrisson","","Overcome (This Time)","351","","","","spotify:track:08R44s3bTSpm3LSnVG2nF2",""
"4e22dcf599968e026a00258f","Noize Off, A Girl & A Gun","Bass Thug EP","Bass Thug - Thrills Remix","223","","","","spotify:track:1UFIAIeTZq8leEbbTO5fZj",""
"4f7b3357c7d26c4d1e008c26","Ftampa, Daft Punk, Elite Force","RVMPD2","Der Collossus (RVMPD)","438","","","","",""
"4e8a747c99968e587800258e","Example","","Changed The Way You Kiss Me (Distantt Remix)","264","","","","",""
"4f7b20f4c7d26c4d38008c47","Roger72","","You Take Me Higher (Proper Villains Remix)","209","","","","",""
"4f785b10c7d26c4d39008058","Virtual Riot","","Hello","230","","","","",""
"4f43f36dc7d26c4af0003df8","DJ Texs","","You Are Not Prepared","261","","","","",""
"4f4afebcc7d26c4ae60059cd","Hot Pink Delorean","Revenge of the Sisyphus","Revenge Of The Sisyphus","281","","","","spotify:track:3tflOwZs3S7kGyoOioS5KS",""
"4f721e8fc7d26c4d100065d6","Nadastrom","Dub Sessions","Pussy (Krafty Kuts Re-Rub)","303","","","","",""
"4e8556d599968e5875000576","The Gambit","Real Thugs","Real Thugs (Original Mix)","196","","","","",""
"4f5905abc7d26c4d290000f6","Culprate, Muse, Elite Force","RVMPD2","No One (RVMPD)","357","","","","",""
"51205a0b9f81f31ed7d7f04b","Wideboys feat. Sway & McLean","Shopaholic","Shopaholic (Funtcase Club Mix)","366","GBW9N1100012","World Wide Phonographics","False","spotify:track:16ittxqGRZw2JkJNoK0wuq","885012009452"
"4f7fcfffc7d26c7966000db3","Tristam","","Talent Goes by","250","","","","spotify:track:27Uz9gSMNzDRhwtgUvy5V8",""
"4e22dce399968e0265002598","Insomnia","NZT48","NZT48 - Shadbeat Remix","257","","","","",""
"4f1ee8cac7d26c70b6001bdd","MakO","Boom EP: Phase One","I Breathe (Original Mix)","290","","","","spotify:track:3dt4I3XyKlAG4DmSafuI6L",""
"4f480acbc7d26c4acf004e5f","Torus","","The Kraken (Final)","220","","","","",""
"4f58d82cc7d26c4d3100004c","Nation","","Conquest (Original Mix)","348","","","","",""
"4e9c4d1c99968e1ead001dfc","Acid Paradox","Acid Paradox","Creepy Mansion","296","","","","",""
"4e24d25199968e6382001506","Tommy Noble","","The Engineer (Original Mix)","308","","","","spotify:track:2HfOyKPESedtaLD8tz3OaI",""
"4f860c3ec7d26c796f00262a","High Rankin","","Fuck You Virtual DJ","226","","","","",""
"4e0403cc99968e5f4b000715","Bare","","Fine Day RMX VIP","281","","","","",""
"4e380c2199968e56a6006ac3","Broken Note","Terminal Static","Let'em Hang","393","","","","",""
"4e15cdb699968e75f800268d","The White Stripes","www.myspace.com/pro7breaks","Seven Nation Army (PRO7 Dubstep remix)","234","","","","",""
"4df6b0109021687829000000","Alex Mind, Dirtyloud","Dirtymind (Remix)","Dirtymind - Belzebass Remix","314","","","","spotify:track:26Ryxl0NQu3JsayN5pWt2s",""
"4e0b8f4c99968e58ee001ecc","Darth & Vader","","Return Of The Jedi (Original Mix) ","342","","","","spotify:track:0nmw7BDCBtc1mSQ3Uaey5S",""
"4f0eb9b5c7d26c294a0022d1","SubFuze","Turntable.fm","10k Mini-Mix","720","","","","",""
"4f8761d9c7d26c50000002fd","SubFuze","","Cragged [Unfinished 2001]","107","","","","",""
"4f87619cc7d26c4ff6000306","Subliminal Fusion","Hippocampus","Trance Bounce","82","","","","",""
"4f7e2b7bc7d26c7972000558","Helicopter Showdown","Dubstep.NET Free Downloads","Masutazu","302","","","","",""
"4e0b99a199968e58e4001fad","Flinch","this is FANATICAL","World On Fire","249","","","","",""
"4e14babb99968e76000019b6","Example","[ELECTROKILL.INFO]","Stay Awake (Alvin Risk Remix)","322","","","","spotify:track:5n3C0DaMTtIaNyCLN0y1gh",""
"4ddbc327845daf626d00000b","Slop Rock","I Like It","I Like It - Woobbes Remix","351","","","","",""
"4f528beec7d26c4af000789f","Laidback Luke, Jump Jump Dance Dance","","2.0 (Redial Remix)","251","","","","",""
"4f1ee760c7d26c70ce001bd5","The Freestylers","Over You","Over You (Piyush Bhatnagar Remix)","340","","","","spotify:track:5ojGz1hGFj4D94jJhlOCMm",""
"4f831088c7d26c795000197a","_Bassnectar_","","Ping Pong","272","","","","spotify:track:7cOKuMZ1zn36nELzNTnee9",""
"4e56986b99968e1fe5006437","Passion Pit","","Sleepyhead- (Bravura Red Remix)","286","","","","",""
"4f5f75f9c7d26c4d1c00199c","Flinch, Jamtech Foundation","OWSLA Presents Free Treats Vol. 2","Bad Boy feat. Jamtech Foundation (Original Mix)","306","","","","",""
"4ddca9bd845daf511400009d","Rico Tubbs","Tubbstep E.P. Part 1","Feel It - LAOS Remix","330","","","","",""
"4f830fc4c7d26c79360019a4","Bassnectar","","What [ft. Jantsen]","295","","","","",""
"4f1ee847c7d26c70b3001bcf","Revolvr & Sue Cho","Who's Gonna Save Us","Who's Gonna Save Us (Original Mix)","392","","","","",""
"4e00ba8399968e02f5000402","Rudimental","Speeding","Speeding feat. Adiyam - Dodge & Fuski Remix","281","","","","",""
"4f5da84cc7d26c4d2a001334","Eliminate","Bass Drop Records Free","Chasing Fire(Drumstep VIP)","306","","","","",""
"4f147206c7d26c296a004b29","Trowa","http://facebook.com/TROWAmusic","KRS-One - Step Into A World (Trowa Remix)","308","","","","",""
"4f9079f9cf683a2e190003ed","Crimps and Cotcha Remix","Neverland EP","Tim Ismag - Shanghai Flight - Crimps and Cotcha Remix","302","","","","",""
"512053b39f81f31ed7d71a80","Mew","Eggs Are Funny","The Zookeeper's Boy","283","GBBBM0500085","Columbia","False","spotify:track:4Yh6kqfeBVkKTdt9HMCeIQ","884977825817"
"5120535a9f81f31ed7d70be3","Eskmo","Eskmo","We Got More","250","GBCFB1002404","Ninja Tune","False","spotify:track:6MyvAyuqostquGKkXDIKu9","5021392615196"
"51214c0d9f81f31ed7f0fee6","Gotye","Making Mirrors","Somebody That I Used to Know (feat. Kimbra)","208","AUZS21100040","Samples & Seconds / Republic","False","spotify:track:1qDrWA6lyx8cLECdZE7TV7","00602527930299"
"4ddd3e89845daf50fb000135","The Bangles","","Walk Like An Egyptian (Bassnectar's 2003 Remix)","317","","","","",""
"512053ad9f81f31ed7d7195e","Battles","Mirrored","Ddiamondd","153","GBBPW0700010","Warp Records","False","spotify:track:6I5TrlHsY108HpSoYyXNsQ","0801061015633"
"4f847327c7d26c7950001f3a","Primal Scream, Elite Force, Deadmau5","RVMPD2","Come Together (RVMPD)","408","","","","",""
"4f8c5306c7d26c4fec001717","Seven Lions","","Polarized ft Shaz Sparks","275","","","","",""
"4e55199299968e1ff0004e6d","Skylar Grey","","Invisible (Whiiite Remix)","306","","","","spotify:track:5wpjl1vT1iFR1bmLNrEsax",""
"4f39d827c7d26c4ad9001b1c","StereoHeroes","Dubstep.NET","Bad Girls by M.I.A. (StereoHeroes Remix)","281","","","","",""
"4e040f8f99968e5f4c0007f7","Ellie Goulding","www.freshnewtracks.com","The Writer (Subvibe)","254","","","","",""
"4e725a8999968e65790000dc","Pretty Lights","www.freshnewtracks.com","I Know The Truth","287","","","","spotify:track:4SMciQoW2tOVieBAg6U2Qj",""
"4e3a22be99968e569f0095a5","Shiny Toy Guns","Major Tom","Major Tom","256","","","","spotify:track:1eXZWTd9cWpaaay2PQyY3b",""
"512054199f81f31ed7d72b23","Coheed and Cambria","Feathers","Feathers (Glitch Mob Remix)","329","USSM10801747","Columbia","False","spotify:track:0R83K3lnlx3FkpESYCKk3D","888880573278"
"512055a79f81f31ed7d76948","A Perfect Circle","aMOTION","Judith (Renholder Remix) ()","263","USVI20400574","Virgin Records","True","spotify:track:0EHQZH7g12mXXtOxQRzaOd","0724386686657"
"4e69433c99968e0d19031a7a","Aerosmith","","Dream On (GRiZ REmix RE-edit)","299","","","","",""
"4e676c8599968e0d2b020bff","Wick-it  the Instigator","","Nineties FTW","309","","","","",""
"4f34de65c7d26c4ae9000aad","Pixies","Promotional Bootleg","Monkey Gone to Heaven (KRUSHA Remix)","355","","","","",""
"512050719f81f31ed7d6a834","Primitive Radio Gods","Rocket","Standing Outside A Broken Phone Booth With Money In My Hand","339","USSM10016708","Columbia","False","spotify:track:5hcer4MP5GeHqtSjDYx5AC","074646760024"
"51205d369f81f31ed7d85ced","Shudder To Think","Pony Express Record","X-French Tee Shirt","243","USSM10024539","Epic","False","spotify:track:5h6OsJ1AakY9X9kflQwaMS","074645785523"
"4e5536f999968e1fe5004fa8","Florence And The Machine / Mark Knight","","You've Got The Love (Revolvr Remix)","340","","","","",""
"4f069a84c7d26c296b00097c","The Glitch Mob","","Drive It Like You Stole It (Mongose rmx)","310","","","","",""
"4ddbd2ff845daf626d000037","Metallica","","Seek & Destroy (Bassnectar Remixxx)","339","","","","",""
"4de6d0f6845daf03e5000860","The Pixies","","Where Is My Mind (Bassnectar Remix)","260","","","","",""
"512050b59f81f31ed7d6afed","Daft Punk","Alive 2007","Around The World / Harder Better Faster Stronger","343","GBDUW0700005","Parlophone France","False","spotify:track:5RByQFt9Mlo8hDYJ921tCv","5099951165857"
"4dde88f8845daf626d000555","Rabbit in the Moon","Urbal Beats","O.B.E","394","","","","",""
"4f7a89b4c7d26c4d29008a6b","bCOiN","","REAL FOXY","222","","","","",""
"4f8f779acf683a2e1c000097","Ooah & LoBounce","","LINE OF FIRE","232","","","","",""
"4f957cdccf683a2e1c00170a","Gotye","","Sombody That I Used To Know (Dummejungs Remix)","292","","","","",""
"4f91e3aecf683a2e5400096a","The M Machine","Metropolis Pt. I","Faces","170","","","","spotify:track:3zQW9qmRmDxllUWLa8jWy2",""
"4f998e70cf683a7222000a21","Umek, Elite Force","RVMPD2","Fenaton Demented (RVMPD)","368","","","","",""
"4f99980fcf683a7225000a42","Alvin Risk","Infinity - EP","Psychotic","233","","","","spotify:track:3SrGhkTaA2ddWhHdYBlgyR",""
"4f9abe0ecf683a722e0010bd","SKisM","Down With The Kids Remixs","Rave Review - Dodge and Fuski Remix","238","","","","spotify:track:5Dql215W2GFSNfhvB0bABb",""
"4f984d40cf683a724f0005d0","Mojo","[Ayano's Compilation]","Peace Of Mind","280","","","","",""
"4f9ac1a7cf683a72250010b6","Eptic","","Oh Snap (Mizuki's Last Chance Drumstep/Jump Up Bootleg Remix","215","","","","",""
"4f877f11c7d26c4fcd0003cb","LAZRtag","","Jump (James Egbert Remix)","362","","","","spotify:track:54gNmiEjS4o0meYrYlfUkt",""
"4f0e191bc7d26c2956002038","Toxic Avenger","Alien Summer (feat. Annie)","Alien Summer (Redial Remix)","239","","","","spotify:track:6tLW7MDgyZL15GQTwWIo1K",""
"4f957d0dcf683a2e4e0016f2","Seven Lions","","Isis","299","","","","",""
"4fa030ddcf683a4bb50004eb","FEI-FEI","FEIDED.COM ","Fei-Fei - Hold Up [Play Me Freebie]","271","","","","",""
"4f61294ec7d26c4d13002159","Snow Patrol","","Open Your Eyes (Marky and Bungle Remix)","344","","","","",""
"4f95d5e6cf683a2e1900181a","Liquid Stranger","[Ayano's Compilation]","Imperial Strike","249","","","","",""
"4f9eb536cf683a06f900047d","Rihanna","http://www.facebook.com/propervillainsbass","Birthday Cake (Proper Villains Remix)","200","","","","",""
"4f858cdbc7d26c7930002414","Devin Martin","Bang Bang","Bang Bang (Original Mix)","379","","","","spotify:track:4Uc039jyZLCv8iZ754ZjYh",""
"4f9598a9cf683a2e41001744","Hypster","Hypsterical","Tim Burton's Nightmare (Original Mix)","362","","","","",""
"4f5e9e66c7d26c4d01001660","Fun.","","We Are Young (Feat.  Janelle Monae)(Alvin Risk Remix)","250","","","","spotify:track:1TOIrGIGW0EumcukTr5v8Z",""
"4e30ca2e99968e3f1a003790","A-Ha","uDubstep.com","Take On Me (Pelussje Remix)","302","","","","",""
"4f5445a0c7d26c4b04008141","Ben Moon","ThisSongSlaps.com","New Beginning","303","","","","",""
"4f7c65a7c7d26c4d0a009262","Knife Party","","Centipede (Original Mix)","238","","","","",""
"4f93777fcf683a2e22000ffe","M.I.A.","Thissongissick.com","Bad Girls (Manic Focus Remix)","315","","","","",""
"4fac18fccf683a78df0006a5","Deadmau5","","The Veldt (Project 46 Remix)","421","","","","",""
"4f8fb909cf683a2e220001e5","Mumford & Sons","","Little Lion Man (Hot Young Girls Make Lovestep Remix)","294","","","","",""
"4fb2787bcf683a78ef001225","Tyler Clark","","Come As You Are (Tyler Clark Remix)","316","","","","",""
"4fb4d02ccf683a7910001608","Sub Focus","Falling Down","Falling Down (xKore Remix)","304","","","","spotify:track:2rL8WU7JSirWepIwRTErKV",""
"4fa173d7cf683a4bd10009bf","Figure vs The Killabits","We Have a Crisis EP","Heavy Metal","223","","","","",""
"4fad39cccf683a78f8000844","Adventure Club","Do I See Color - Single","Do I See Color (Big Gigantic Remix)","237","","","","spotify:track:6qn5vQ2RmnCBCeb52AkXIj",""
"4fb4e96ecf683a7905001623","Rage Against The Machine","","Killing in The Name (Mr. Oizo Remix)","175","","","","",""
"4f997daacf683a724a0009e4","Matisse & Sadko vs. Mike Snow, Sebastian Ingrosso & Dirty South","","Silvia Beating of My Heart (Project 46 Mashup)","413","","","","",""
"4fb4f18ecf683a790200158c","Depeche Mode vs Green Day","","Can't Get A Life (Thin Gold Chain)","123","","","","",""
"4fb4f136cf683a78f8001609","X*rox","","Daftmissy (xerox soundsystem)","280","","","","",""
"4fa57395cf683a4bc3001a12","GTA","Dubstep.NET Free Downloads","Trilogy by Laidback Luke, Arno Cost & Norman Doray (GTA Remix)","321","","","","",""
